"C_Code","YYear","Drug_num","Alcohol_num"
"TCD","2006","8","62"
"TCD","2007","8","64"
"TCD","2008","8","66"
"TCD","2009","9","69"
"TCD","2010","9","71"
"TCD","2011","10","73"
"TCD","2012","10","75"
"TCD","2013","11","76"
"TCD","2014","11","78"
"TCD","2015","12","80"
"TCD","2016","12","82"
"TCD","2017","13","84"
"TCD","2018","14","86"
"TCD","2019","14","88"
"CHL","1990","11","271"
"CHL","1991","10","271"
"CHL","1992","9","266"
"CHL","1993","10","278"
"CHL","1994","10","301"
"CHL","1995","11","326"
"CHL","1996","12","356"
"CHL","1997","14","392"
"CHL","1998","15","412"
"CHL","1999","16","442"
"CHL","2000","19","508"
"CHL","2001","23","545"
"CHL","2002","29","577"
"CHL","2003","32","580"
"CHL","2004","36","576"
"CHL","2005","38","568"
"CHL","2006","42","560"
"CHL","2007","47","551"
"CHL","2008","48","547"
"CHL","2009","52","543"
"CHL","2010","53","534"
"CHL","2011","54","518"
"CHL","2012","57","510"
"CHL","2013","58","496"
"CHL","2014","61","485"
"CHL","2015","64","486"
"CHL","2016","66","481"
"CHL","2017","67","503"
"CHL","2018","69","517"
"CHL","2019","71","531"
"CHN","1990","27091","9377"
"CHN","1991","30798","9282"
"CHN","1992","33275","9243"
"CHN","1993","34848","9287"
"CHN","1994","37165","9583"
"CHN","1995","38667","9732"
"CHN","1996","38868","10016"
"CHN","1997","37655","10244"
"CHN","1998","37545","10820"
"CHN","1999","35853","11452"
"CHN","2000","34726","12527"
"CHN","2001","30200","13981"
"CHN","2002","24847","15761"
"CHN","2003","18858","17825"
"CHN","2004","15029","19906"
"CHN","2005","13022","20915"
"CHN","2006","11582","21167"
"CHN","2007","10723","21274"
"CHN","2008","10288","21408"
"CHN","2009","9981","21192"
"CHN","2010","9838","21077"
"CHN","2011","9567","20738"
"CHN","2012","9170","20458"
"CHN","2013","8989","20181"
"CHN","2014","8980","20069"
"CHN","2015","8872","19893"
"CHN","2016","8964","19803"
"CHN","2017","9499","19627"
"CHN","2018","10569","19499"
"CHN","2019","11445","19459"
"COL","1990","141","88"
"COL","1991","140","83"
"COL","1992","138","82"
"COL","1993","133","82"
"COL","1994","125","78"
"COL","1995","114","76"
"COL","1996","105","75"
"COL","1997","94","77"
"COL","1998","82","81"
"COL","1999","75","83"
"COL","2000","69","84"
"COL","2001","66","83"
"COL","2002","69","89"
"COL","2003","64","90"
"COL","2004","63","94"
"COL","2005","63","93"
"COL","2006","65","97"
"COL","2007","68","97"
"COL","2008","74","100"
"COL","2009","80","106"
"COL","2010","84","112"
"COL","2011","89","116"
"COL","2012","98","117"
"COL","2013","105","112"
"COL","2014","102","111"
"COL","2015","109","112"
"COL","2016","109","115"
"COL","2017","116","118"
"COL","2018","122","121"
"COL","2019","127","124"
"COM","1990","1","3"
"COM","1991","1","3"
"COM","1992","1","3"
"COM","1993","1","3"
"COM","1994","1","3"
"COM","1995","1","3"
"COM","1996","1","3"
"COM","1997","1","4"
"COM","1998","1","3"
"COM","1999","1","3"
"COM","2000","1","4"
"COM","2001","1","4"
"COM","2002","1","4"
"COM","2003","1","4"
"COM","2004","1","4"
"COM","2005","1","4"
"COM","2006","1","4"
"COM","2007","1","4"
"COM","2008","1","4"
"COM","2009","1","4"
"COM","2010","1","4"
"COM","2011","1","4"
"COM","2012","1","4"
"COM","2013","1","5"
"COM","2014","1","5"
"COM","2015","2","5"
"COM","2016","2","5"
"COM","2017","2","6"
"COM","2018","2","6"
"COM","2019","2","6"
"COG","1990","9","31"
"COG","1991","10","31"
"COG","1992","10","31"
"COG","1993","11","32"
"COG","1994","12","34"
"COG","1995","13","35"
"COG","1996","14","36"
"COG","1997","14","37"
"COG","1998","14","36"
"COG","1999","14","36"
"COG","2000","13","35"
"COG","2001","13","34"
"COG","2002","12","33"
"COG","2003","13","34"
"COG","2004","13","35"
"COG","2005","14","36"
"COG","2006","14","37"
"COG","2007","14","38"
"COG","2008","15","39"
"COG","2009","15","40"
"COG","2010","16","41"
"COG","2011","16","42"
"COG","2012","17","44"
"COG","2013","18","45"
"COG","2014","19","47"
"COG","2015","20","48"
"COG","2016","20","49"
"COG","2017","21","51"
"COG","2018","22","53"
"COG","2019","23","55"
"COK","1990","0","0"
"COK","1991","0","0"
"COK","1992","0","0"
"COK","1993","0","0"
"COK","1994","0","0"
"COK","1995","0","0"
"COK","1996","0","0"
"COK","1997","0","0"
"COK","1998","0","0"
"COK","1999","0","0"
"COK","2000","0","0"
"COK","2001","0","0"
"COK","2002","0","0"
"COK","2003","0","0"
"COK","2004","0","0"
"COK","2005","0","0"
"COK","2006","0","0"
"COK","2007","0","0"
"COK","2008","0","0"
"COK","2009","0","0"
"COK","2010","0","0"
"COK","2011","0","0"
"COK","2012","0","0"
"COK","2013","0","0"
"COK","2014","0","0"
"COK","2015","0","0"
"COK","2016","0","0"
"COK","2017","0","0"
"COK","2018","0","0"
"COK","2019","0","0"
"CRI","1990","7","40"
"CRI","1991","8","41"
"CRI","1992","8","43"
"CRI","1993","9","45"
"CRI","1994","10","47"
"CRI","1995","11","50"
"CRI","1996","11","51"
"CRI","1997","13","55"
"CRI","1998","12","56"
"CRI","1999","13","58"
"CRI","2000","12","56"
"CRI","2001","12","56"
"CRI","2002","13","56"
"CRI","2003","13","57"
"CRI","2004","14","61"
"CRI","2005","12","60"
"CRI","2006","14","65"
"CRI","2007","13","65"
"CRI","2008","14","67"
"CRI","2009","14","65"
"CRI","2010","16","68"
"CRI","2011","17","68"
"CRI","2012","17","69"
"CRI","2013","18","70"
"CRI","2014","17","73"
"CRI","2015","20","76"
"CRI","2016","23","79"
"CRI","2017","25","81"
"CRI","2018","25","82"
"CRI","2019","26","84"
"CIV","1990","15","99"
"CIV","1991","17","104"
"CIV","1992","18","109"
"CIV","1993","20","115"
"CIV","1994","21","120"
"CIV","1995","23","126"
"CIV","1996","24","129"
"CIV","1997","25","131"
"CIV","1998","25","133"
"CIV","1999","26","135"
"CIV","2000","26","137"
"CIV","2001","27","139"
"CIV","2002","27","141"
"CIV","2003","28","143"
"CIV","2004","28","145"
"CIV","2005","28","146"
"CIV","2006","29","147"
"CIV","2007","29","149"
"CIV","2008","29","150"
"CIV","2009","29","153"
"CIV","2010","30","157"
"CIV","2011","31","162"
"CIV","2012","32","167"
"CIV","2013","34","174"
"CIV","2014","35","179"
"CIV","2015","35","180"
"CIV","2016","35","180"
"CIV","2017","36","182"
"CIV","2018","38","189"
"CIV","2019","38","191"
"HRV","1990","21","304"
"HRV","1991","22","282"
"HRV","1992","25","257"
"HRV","1993","27","239"
"HRV","1994","30","242"
"HRV","1995","37","250"
"HRV","1996","40","252"
"HRV","1997","43","253"
"HRV","1998","47","252"
"HRV","1999","56","251"
"HRV","2000","62","248"
"HRV","2001","69","245"
"HRV","2002","72","236"
"HRV","2003","80","244"
"HRV","2004","85","247"
"HRV","2005","92","258"
"HRV","2006","93","266"
"HRV","2007","100","282"
"HRV","2008","98","291"
"HRV","2009","88","288"
"HRV","2010","85","286"
"HRV","2011","81","282"
"HRV","2012","78","280"
"HRV","2013","73","271"
"HRV","2014","71","270"
"HRV","2015","69","270"
"HRV","2016","66","263"
"HRV","2017","66","266"
"HRV","2018","68","267"
"HRV","2019","70","268"
"CUB","1990","15","133"
"CUB","1991","15","148"
"CUB","1992","15","165"
"CUB","1993","15","180"
"CUB","1994","14","193"
"CUB","1995","13","209"
"CUB","1996","13","226"
"CUB","1997","13","250"
"CUB","1998","12","280"
"CUB","1999","12","308"
"CUB","2000","12","326"
"CUB","2001","14","327"
"CUB","2002","14","329"
"CUB","2003","15","328"
"CUB","2004","15","330"
"CUB","2005","16","341"
"CUB","2006","16","338"
"CUB","2007","17","362"
"CUB","2008","18","386"
"CUB","2009","18","411"
"CUB","2010","20","422"
"CUB","2011","20","429"
"CUB","2012","22","467"
"CUB","2013","23","500"
"CUB","2014","24","525"
"CUB","2015","26","561"
"CUB","2016","27","579"
"CUB","2017","29","577"
"CUB","2018","30","575"
"CUB","2019","31","570"
"CYP","1990","7","6"
"CYP","1991","7","6"
"CYP","1992","7","6"
"CYP","1993","8","6"
"CYP","1994","9","6"
"CYP","1995","9","6"
"CYP","1996","9","6"
"CYP","1997","10","7"
"CYP","1998","10","7"
"CYP","1999","10","7"
"CYP","2000","10","7"
"CYP","2001","11","7"
"CYP","2002","11","7"
"CYP","2003","10","7"
"CYP","2004","9","7"
"CYP","2005","12","7"
"CYP","2006","13","7"
"CYP","2007","14","8"
"CYP","2008","14","8"
"CYP","2009","14","8"
"CYP","2010","14","8"
"CYP","2011","13","8"
"CYP","2012","13","8"
"CYP","2013","13","8"
"CYP","2014","14","8"
"CYP","2015","15","9"
"CYP","2016","16","9"
"CYP","2017","17","9"
"CYP","2018","17","9"
"CYP","2019","17","9"
"CZE","1990","27","257"
"CZE","1991","27","246"
"CZE","1992","28","239"
"CZE","1993","32","230"
"CZE","1994","42","231"
"CZE","1995","50","235"
"CZE","1996","56","242"
"CZE","1997","66","254"
"CZE","1998","70","267"
"CZE","1999","77","275"
"CZE","2000","79","304"
"CZE","2001","80","332"
"CZE","2002","75","350"
"CZE","2003","77","377"
"CZE","2004","76","399"
"CZE","2005","77","422"
"CZE","2006","76","421"
"CZE","2007","79","428"
"CZE","2008","82","432"
"CZE","2009","87","429"
"CZE","2010","91","425"
"CZE","2011","97","426"
"CZE","2012","106","430"
"CZE","2013","114","429"
"CZE","2014","116","429"
"CZE","2015","123","437"
"CZE","2016","126","449"
"CZE","2017","130","449"
"CZE","2018","133","446"
"CZE","2019","136","445"
"COD","1990","66","325"
"COD","1991","70","335"
"COD","1992","73","341"
"COD","1993","74","344"
"COD","1994","76","349"
"COD","1995","80","359"
"COD","1996","84","374"
"COD","1997","84","371"
"COD","1998","86","379"
"COD","1999","89","387"
"COD","2000","91","395"
"COD","2001","93","403"
"COD","2002","94","407"
"COD","2003","97","424"
"COD","2004","98","430"
"COD","2005","100","436"
"COD","2006","103","447"
"COD","2007","105","459"
"COD","2008","111","475"
"COD","2009","115","490"
"COD","2010","121","505"
"COD","2011","130","525"
"COD","2012","138","544"
"COD","2013","148","561"
"COD","2014","159","577"
"COD","2015","168","591"
"COD","2016","179","605"
"COD","2017","191","623"
"COD","2018","205","650"
"COD","2019","217","672"
"DNK","1990","161","355"
"DNK","1991","171","358"
"DNK","1992","182","360"
"DNK","1993","195","363"
"DNK","1994","206","360"
"DNK","1995","205","370"
"DNK","1996","199","400"
"DNK","1997","201","422"
"DNK","1998","198","473"
"DNK","1999","202","535"
"DNK","2000","195","589"
"DNK","2001","193","643"
"DNK","2002","189","700"
"DNK","2003","187","741"
"DNK","2004","189","798"
"DNK","2005","197","842"
"DNK","2006","203","866"
"DNK","2007","208","885"
"DNK","2008","218","891"
"DNK","2009","224","864"
"DNK","2010","220","833"
"DNK","2011","216","820"
"DNK","2012","204","810"
"DNK","2013","200","799"
"DNK","2014","197","788"
"DNK","2015","192","794"
"DNK","2016","195","803"
"DNK","2017","195","807"
"DNK","2018","196","812"
"DNK","2019","198","817"
"DJI","1990","0","3"
"DJI","1991","0","3"
"DJI","1992","0","3"
"DJI","1993","1","3"
"DJI","1994","1","3"
"DJI","1995","1","4"
"DJI","1996","1","4"
"DJI","1997","1","4"
"DJI","1998","1","4"
"DJI","1999","1","5"
"DJI","2000","1","5"
"DJI","2001","1","5"
"DJI","2002","1","5"
"DJI","2003","1","5"
"DJI","2004","1","6"
"DJI","2005","1","6"
"DJI","2006","1","6"
"DJI","2007","1","7"
"DJI","2008","2","7"
"DJI","2009","2","7"
"DJI","2010","2","8"
"DJI","2011","2","8"
"DJI","2012","2","9"
"DJI","2013","2","9"
"DJI","2014","2","9"
"DJI","2015","2","10"
"DJI","2016","2","10"
"DJI","2017","2","10"
"DJI","2018","3","11"
"DJI","2019","3","12"
"DMA","1990","0","3"
"DMA","1991","0","3"
"DMA","1992","0","3"
"DMA","1993","0","3"
"DMA","1994","0","3"
"DMA","1995","0","3"
"DMA","1996","0","3"
"DMA","1997","0","3"
"DMA","1998","1","3"
"DMA","1999","1","3"
"DMA","2000","1","3"
"DMA","2001","1","3"
"DMA","2002","1","3"
"DMA","2003","1","3"
"DMA","2004","1","3"
"DMA","2005","1","3"
"DMA","2006","1","3"
"DMA","2007","0","4"
"DMA","2008","0","4"
"DMA","2009","0","4"
"DMA","2010","0","4"
"DMA","2011","0","4"
"DMA","2012","0","4"
"DMA","2013","0","4"
"DMA","2014","0","4"
"DMA","2015","0","4"
"DMA","2016","0","4"
"DMA","2017","0","4"
"DMA","2018","0","4"
"DMA","2019","0","4"
"DOM","1990","10","68"
"DOM","1991","10","70"
"DOM","1992","10","71"
"DOM","1993","11","73"
"DOM","1994","11","76"
"DOM","1995","12","79"
"DOM","1996","12","82"
"DOM","1997","13","85"
"DOM","1998","13","87"
"DOM","1999","13","88"
"DOM","2000","13","87"
"DOM","2001","13","87"
"DOM","2002","14","89"
"DOM","2003","15","92"
"DOM","2004","16","96"
"DOM","2005","18","98"
"DOM","2006","19","99"
"DOM","2007","20","98"
"DOM","2008","21","97"
"DOM","2009","22","97"
"DOM","2010","23","99"
"DOM","2011","24","103"
"DOM","2012","28","112"
"DOM","2013","32","123"
"DOM","2014","36","131"
"DOM","2015","41","139"
"DOM","2016","45","145"
"DOM","2017","48","147"
"DOM","2018","51","149"
"DOM","2019","53","151"
"ECU","1990","25","408"
"ECU","1991","28","437"
"ECU","1992","29","419"
"ECU","1993","30","402"
"ECU","1994","31","396"
"ECU","1995","33","383"
"ECU","1996","35","400"
"ECU","1997","35","400"
"ECU","1998","37","422"
"ECU","1999","34","438"
"ECU","2000","33","440"
"ECU","2001","32","444"
"ECU","2002","37","468"
"ECU","2003","39","476"
"ECU","2004","39","482"
"ECU","2005","43","489"
"ECU","2006","43","474"
"ECU","2007","43","462"
"ECU","2008","47","449"
"ECU","2009","48","430"
"ECU","2010","49","413"
"ECU","2011","50","393"
"ECU","2012","51","368"
"ECU","2013","52","348"
"ECU","2014","51","330"
"ECU","2015","54","318"
"ECU","2016","58","319"
"ECU","2017","61","323"
"ECU","2018","64","336"
"ECU","2019","67","349"
"EGY","1990","24","82"
"EGY","1991","23","81"
"EGY","1992","24","81"
"EGY","1993","26","84"
"EGY","1994","28","88"
"EGY","1995","28","88"
"EGY","1996","30","91"
"EGY","1997","31","94"
"EGY","1998","32","94"
"EGY","1999","33","96"
"EGY","2000","34","96"
"EGY","2001","36","101"
"EGY","2002","38","104"
"EGY","2003","39","107"
"EGY","2004","41","109"
"EGY","2005","42","110"
"EGY","2006","44","113"
"EGY","2007","44","114"
"EGY","2008","47","117"
"EGY","2009","50","121"
"EGY","2010","53","125"
"EGY","2011","58","129"
"EGY","2012","61","132"
"EGY","2013","61","133"
"EGY","2014","63","135"
"EGY","2015","68","139"
"EGY","2016","71","142"
"EGY","2017","76","145"
"EGY","2018","79","148"
"EGY","2019","82","150"
"SLV","1990","7","979"
"SLV","1991","8","1020"
"SLV","1992","8","1077"
"SLV","1993","9","1123"
"SLV","1994","9","1115"
"SLV","1995","9","1071"
"SLV","1996","9","980"
"SLV","1997","11","1000"
"SLV","1998","10","1058"
"SLV","1999","8","929"
"SLV","2000","7","915"
"SLV","2001","7","854"
"SLV","2002","6","802"
"SLV","2003","6","836"
"SLV","2004","6","884"
"SLV","2005","6","905"
"SLV","2006","6","923"
"SLV","2007","6","886"
"SLV","2008","7","834"
"SLV","2009","7","843"
"SLV","2010","8","754"
"SLV","2011","8","760"
"SLV","2012","8","694"
"SLV","2013","8","715"
"SLV","2014","10","810"
"SLV","2015","10","832"
"SLV","2016","10","843"
"SLV","2017","11","852"
"SLV","2018","11","860"
"SLV","2019","11","874"
"GNQ","1990","1","5"
"GNQ","1991","1","5"
"GNQ","1992","1","5"
"GNQ","1993","1","5"
"GNQ","1994","1","5"
"GNQ","1995","1","5"
"GNQ","1996","1","5"
"GNQ","1997","1","5"
"GNQ","1998","1","5"
"GNQ","1999","1","4"
"GNQ","2000","1","4"
"GNQ","2001","1","4"
"GNQ","2002","1","4"
"GNQ","2003","1","4"
"GNQ","2004","1","4"
"GNQ","2005","1","4"
"GNQ","2006","2","4"
"GNQ","2007","2","4"
"GNQ","2008","2","5"
"GNQ","2009","2","5"
"GNQ","2010","2","5"
"GNQ","2011","2","5"
"GNQ","2012","3","5"
"GNQ","2013","3","6"
"GNQ","2014","3","6"
"GNQ","2015","3","6"
"GNQ","2016","4","6"
"GNQ","2017","4","7"
"GNQ","2018","4","7"
"GNQ","2019","5","7"
"ERI","1990","3","23"
"ERI","1991","3","23"
"ERI","1992","4","24"
"ERI","1993","4","25"
"ERI","1994","4","27"
"ERI","1995","5","30"
"ERI","1996","5","31"
"ERI","1997","6","31"
"ERI","1998","6","32"
"ERI","1999","6","33"
"ERI","2000","6","34"
"ERI","2001","7","35"
"ERI","2002","7","38"
"ERI","2003","8","39"
"ERI","2004","8","41"
"ERI","2005","9","42"
"ERI","2006","9","43"
"ERI","2007","10","44"
"ERI","2008","10","45"
"ERI","2009","10","46"
"ERI","2010","11","48"
"ERI","2011","11","49"
"ERI","2012","12","50"
"ERI","2013","12","51"
"ERI","2014","13","53"
"ERI","2015","13","54"
"ERI","2016","14","56"
"ERI","2017","14","57"
"ERI","2018","15","60"
"ERI","2019","16","62"
"EST","1990","23","204"
"EST","1991","25","229"
"EST","1992","25","250"
"EST","1993","28","282"
"EST","1994","30","320"
"EST","1995","30","321"
"EST","1996","28","303"
"EST","1997","30","299"
"EST","1998","36","310"
"EST","1999","40","314"
"EST","2000","46","329"
"EST","2001","55","352"
"EST","2002","65","339"
"EST","2003","65","345"
"EST","2004","77","347"
"EST","2005","78","343"
"EST","2006","86","332"
"EST","2007","100","326"
"EST","2008","101","296"
"EST","2009","108","274"
"EST","2010","106","254"
"EST","2011","115","250"
"EST","2012","125","242"
"EST","2013","113","221"
"EST","2014","112","219"
"EST","2015","109","208"
"EST","2016","115","206"
"EST","2017","122","211"
"EST","2018","125","213"
"EST","2019","128","214"
"SWZ","1990","1","6"
"SWZ","1991","2","6"
"SWZ","1992","2","6"
"SWZ","1993","2","6"
"SWZ","1994","2","6"
"SWZ","1995","2","7"
"SWZ","1996","2","7"
"SWZ","1997","2","7"
"SWZ","1998","3","8"
"SWZ","1999","3","8"
"SWZ","2000","3","9"
"SWZ","2001","4","10"
"SWZ","2002","4","10"
"SWZ","2003","4","10"
"SWZ","2004","4","11"
"SWZ","2005","4","11"
"SWZ","2006","4","11"
"SWZ","2007","4","11"
"SWZ","2008","4","11"
"SWZ","2009","4","11"
"SWZ","2010","4","10"
"SWZ","2011","4","10"
"SWZ","2012","4","10"
"SWZ","2013","4","10"
"SWZ","2014","4","10"
"SWZ","2015","4","10"
"SWZ","2016","4","10"
"SWZ","2017","4","10"
"SWZ","2018","4","10"
"SWZ","2019","4","10"
"ETH","1990","116","570"
"ETH","1991","118","575"
"ETH","1992","123","587"
"ETH","1993","127","593"
"ETH","1994","128","595"
"ETH","1995","130","595"
"ETH","1996","130","590"
"ETH","1997","130","588"
"ETH","1998","133","588"
"ETH","1999","133","585"
"ETH","2000","129","570"
"ETH","2001","126","556"
"ETH","2002","125","550"
"ETH","2003","125","548"
"ETH","2004","127","548"
"ETH","2005","131","547"
"ETH","2006","133","544"
"ETH","2007","139","542"
"ETH","2008","146","544"
"ETH","2009","163","553"
"ETH","2010","150","539"
"ETH","2011","156","542"
"ETH","2012","152","537"
"ETH","2013","158","540"
"ETH","2014","166","555"
"ETH","2015","170","567"
"ETH","2016","182","585"
"ETH","2017","194","604"
"ETH","2018","206","626"
"ETH","2019","217","647"
"FJI","1990","2","1"
"FJI","1991","2","1"
"FJI","1992","2","1"
"FJI","1993","2","1"
"FJI","1994","2","1"
"FJI","1995","2","1"
"FJI","1996","2","1"
"FJI","1997","2","1"
"FJI","1998","2","1"
"FJI","1999","3","1"
"FJI","2000","3","2"
"FJI","2001","3","2"
"FJI","2002","3","1"
"FJI","2003","3","2"
"FJI","2004","3","1"
"FJI","2005","3","2"
"FJI","2006","2","2"
"FJI","2007","2","2"
"FJI","2008","2","2"
"FJI","2009","2","2"
"FJI","2010","2","2"
"FJI","2011","2","2"
"FJI","2012","2","2"
"FJI","2013","2","2"
"FJI","2014","2","2"
"FJI","2015","3","2"
"FJI","2016","3","2"
"FJI","2017","3","2"
"FJI","2018","3","2"
"FJI","2019","3","2"
"FIN","1990","155","237"
"FIN","1991","163","245"
"FIN","1992","163","256"
"FIN","1993","165","278"
"FIN","1994","168","313"
"FIN","1995","178","362"
"FIN","1996","192","455"
"FIN","1997","197","520"
"FIN","1998","194","604"
"FIN","1999","200","660"
"FIN","2000","205","694"
"FIN","2001","208","709"
"FIN","2002","212","715"
"FIN","2003","220","738"
"FIN","2004","238","755"
"FIN","2005","253","767"
"FIN","2006","266","770"
"FIN","2007","286","754"
"FIN","2008","296","732"
"FIN","2009","303","706"
"FIN","2010","299","674"
"FIN","2011","296","649"
"FIN","2012","290","629"
"FIN","2013","284","603"
"FIN","2014","270","586"
"FIN","2015","264","571"
"FIN","2016","268","554"
"FIN","2017","278","564"
"FIN","2018","285","564"
"FIN","2019","291","565"
"FRA","1990","482","3089"
"FRA","1991","531","3004"
"FRA","1992","576","2942"
"FRA","1993","612","2913"
"FRA","1994","646","2891"
"FRA","1995","667","2868"
"FRA","1996","679","2881"
"FRA","1997","695","2931"
"FRA","1998","751","3048"
"FRA","1999","816","3206"
"FRA","2000","908","3400"
"FRA","2001","957","3524"
"FRA","2002","994","3627"
"FRA","2003","1041","3696"
"FRA","2004","1050","3747"
"FRA","2005","1100","3790"
"FRA","2006","1149","3828"
"FRA","2007","1214","3870"
"FRA","2008","1324","3897"
"FRA","2009","1430","3889"
"FRA","2010","1501","3901"
"FRA","2011","1544","3892"
"FRA","2012","1576","3851"
"FRA","2013","1606","3787"
"FRA","2014","1630","3716"
"FRA","2015","1699","3664"
"FRA","2016","1669","3700"
"FRA","2017","1716","3731"
"FRA","2018","1778","3728"
"FRA","2019","1839","3748"
"GAB","1990","4","12"
"GAB","1991","4","12"
"GAB","1992","4","13"
"GAB","1993","4","13"
"GAB","1994","5","13"
"GAB","1995","5","13"
"GAB","1996","5","14"
"GAB","1997","5","14"
"GAB","1998","6","14"
"GAB","1999","6","14"
"GAB","2000","6","14"
"GAB","2001","6","14"
"GAB","2002","6","14"
"GAB","2003","6","15"
"GAB","2004","6","15"
"GAB","2005","6","15"
"GAB","2006","6","16"
"GAB","2007","7","16"
"GAB","2008","7","16"
"GAB","2009","7","17"
"GAB","2010","7","17"
"GAB","2011","7","17"
"GAB","2012","8","17"
"GAB","2013","8","17"
"GAB","2014","8","17"
"GAB","2015","9","18"
"GAB","2016","9","18"
"GAB","2017","9","18"
"GAB","2018","10","19"
"GAB","2019","10","19"
"GMB","1990","1","6"
"GMB","1991","1","6"
"GMB","1992","1","6"
"GMB","1993","1","6"
"GMB","1994","1","6"
"GMB","1995","1","7"
"GMB","1996","1","7"
"GMB","1997","1","7"
"GMB","1998","1","8"
"GMB","1999","1","8"
"GMB","2000","1","8"
"GMB","2001","1","8"
"GMB","2002","1","8"
"GMB","2003","2","8"
"GMB","2004","2","9"
"GMB","2005","2","10"
"GMB","2006","2","10"
"GMB","2007","2","10"
"GMB","2008","2","10"
"GMB","2009","2","10"
"GMB","2010","2","10"
"GMB","2011","2","10"
"GMB","2012","2","10"
"GMB","2013","2","11"
"GMB","2014","3","12"
"GMB","2015","3","12"
"GMB","2016","3","13"
"GMB","2017","3","14"
"GMB","2018","3","14"
"GMB","2019","3","14"
"GEO","1990","20","159"
"GEO","1991","21","154"
"GEO","1992","23","151"
"GEO","1993","21","135"
"GEO","1994","20","129"
"GEO","1995","20","119"
"GEO","1996","18","94"
"GEO","1997","18","82"
"GEO","1998","21","58"
"GEO","1999","23","48"
"GEO","2000","20","47"
"GEO","2001","19","45"
"GEO","2002","19","49"
"GEO","2003","18","51"
"GEO","2004","18","54"
"GEO","2005","18","50"
"GEO","2006","18","49"
"GEO","2007","17","52"
"GEO","2008","17","53"
"GEO","2009","16","56"
"GEO","2010","17","52"
"GEO","2011","18","49"
"GEO","2012","18","48"
"GEO","2013","17","43"
"GEO","2014","18","43"
"GEO","2015","17","42"
"GEO","2016","20","42"
"GEO","2017","22","42"
"GEO","2018","24","42"
"GEO","2019","26","42"
"DEU","1990","1139","5468"
"DEU","1991","1338","5743"
"DEU","1992","1445","5980"
"DEU","1993","1476","6198"
"DEU","1994","1493","6387"
"DEU","1995","1499","6497"
"DEU","1996","1500","6553"
"DEU","1997","1459","6544"
"DEU","1998","1441","6462"
"DEU","1999","1470","6288"
"DEU","2000","1516","6022"
"DEU","2001","1487","5823"
"DEU","2002","1435","5722"
"DEU","2003","1410","5657"
"DEU","2004","1354","5583"
"DEU","2005","1341","5538"
"DEU","2006","1324","5487"
"DEU","2007","1345","5507"
"DEU","2008","1372","5567"
"DEU","2009","1375","5627"
"DEU","2010","1371","5726"
"DEU","2011","1355","5829"
"DEU","2012","1355","5952"
"DEU","2013","1390","6084"
"DEU","2014","1422","6192"
"DEU","2015","1505","6320"
"DEU","2016","1561","6410"
"DEU","2017","1586","6406"
"DEU","2018","1630","6393"
"DEU","2019","1678","6379"
"GHA","1990","17","92"
"GHA","1991","18","94"
"GHA","1992","19","98"
"GHA","1993","20","101"
"GHA","1994","22","103"
"GHA","1995","22","106"
"GHA","1996","24","109"
"GHA","1997","27","114"
"GHA","1998","30","117"
"GHA","1999","34","121"
"GHA","2000","38","126"
"GHA","2001","36","132"
"GHA","2002","34","137"
"GHA","2003","32","142"
"GHA","2004","29","148"
"GHA","2005","28","155"
"GHA","2006","27","160"
"GHA","2007","26","166"
"GHA","2008","29","170"
"GHA","2009","31","175"
"GHA","2010","33","180"
"GHA","2011","36","187"
"GHA","2012","39","192"
"GHA","2013","41","198"
"GHA","2014","44","204"
"GHA","2015","46","209"
"GHA","2016","50","217"
"GHA","2017","54","223"
"GHA","2018","55","226"
"GHA","2019","58","231"
"GRC","1990","57","33"
"GRC","1991","73","32"
"GRC","1992","92","32"
"GRC","1993","107","33"
"GRC","1994","142","36"
"GRC","1995","177","38"
"GRC","1996","209","38"
"GRC","1997","241","35"
"GRC","1998","269","32"
"GRC","1999","298","31"
"GRC","2000","335","31"
"GRC","2001","354","31"
"GRC","2002","333","32"
"GRC","2003","325","32"
"GRC","2004","332","32"
"GRC","2005","346","33"
"GRC","2006","346","35"
"GRC","2007","345","36"
"GRC","2008","326","37"
"GRC","2009","320","37"
"GRC","2010","291","38"
"GRC","2011","262","38"
"GRC","2012","238","39"
"GRC","2013","212","39"
"GRC","2014","195","40"
"GRC","2015","194","43"
"GRC","2016","187","44"
"GRC","2017","183","43"
"GRC","2018","185","43"
"GRC","2019","186","42"
"GRL","1990","1","10"
"GRL","1991","1","10"
"GRL","1992","1","10"
"GRL","1993","1","10"
"GRL","1994","1","10"
"GRL","1995","1","10"
"GRL","1996","1","10"
"GRL","1997","1","10"
"GRL","1998","1","10"
"GRL","1999","1","11"
"GRL","2000","1","12"
"GRL","2001","1","12"
"GRL","2002","1","12"
"GRL","2003","2","12"
"GRL","2004","2","13"
"GRL","2005","2","13"
"GRL","2006","2","13"
"GRL","2007","2","12"
"GRL","2008","2","12"
"GRL","2009","2","11"
"GRL","2010","2","11"
"GRL","2011","2","10"
"GRL","2012","2","10"
"GRL","2013","2","10"
"GRL","2014","2","10"
"GRL","2015","2","9"
"GRL","2016","2","9"
"GRL","2017","2","9"
"GRL","2018","2","9"
"GRL","2019","2","9"
"GRD","1990","0","2"
"GRD","1991","0","2"
"GRD","1992","0","2"
"GRD","1993","0","2"
"GRD","1994","0","2"
"GRD","1995","1","2"
